Sentence #,Word,POS,Tag
Sentence: 64,utama,,I-TEMUAN
Sentence: 64,yang,,I-TEMUAN
Sentence: 64,telah,,I-TEMUAN
Sentence: 64,dibangun,,I-TEMUAN
Sentence: 64,menghasilkan,,I-TEMUAN
Sentence: 64,performa,,I-TEMUAN
Sentence: 64,(,,I-TEMUAN
Sentence: 64,F1-score,,I-TEMUAN
Sentence: 64,),,I-TEMUAN
Sentence: 64,sebesar,,I-TEMUAN
Sentence: 64,"82,54",,I-TEMUAN
Sentence: 64,%,,I-TEMUAN
Sentence: 64,.,,I-TEMUAN
Sentence: 64,Sedangkan,,I-TEMUAN
Sentence: 64,model,,I-TEMUAN
Sentence: 64,baseline,,I-TEMUAN
Sentence: 64,hanya,,I-TEMUAN
Sentence: 64,menghasilkan,,I-TEMUAN
Sentence: 64,performa,,I-TEMUAN
Sentence: 64,(,,I-TEMUAN
Sentence: 64,F1-score,,I-TEMUAN
Sentence: 64,),,I-TEMUAN
Sentence: 64,sebesar,,I-TEMUAN
Sentence: 64,"69,67",,I-TEMUAN
Sentence: 64,%,,I-TEMUAN
Sentence: 64,.,,I-TEMUAN
Sentence: 64,arsitektur,,O
Sentence: 64,CNNs-LSTM,,O
Sentence: 64,Kata,,O
Sentence: 64,Kunci—,,O
Sentence: 64,Named,,O
Sentence: 64,Entity,,O
Sentence: 64,Recognition,,O
Sentence: 64,",",,O
Sentence: 64,domain,,O
Sentence: 64,kasus,,O
Sentence: 64,narkoba,,O
Sentence: 64,di,,O
Sentence: 64,Indonesia,,O
Sentence: 64,telah,,O
Sentence: 64,berhasil,,O
Sentence: 64,dikumpulkan,,O
Sentence: 64,dengan,,O
Sentence: 64,menggunakan,,O
Sentence: 64,metode,,B-METODE
Sentence: 64,web,,I-METODE
Sentence: 64,scraping,,I-METODE
Sentence: 64,untuk,,O
Sentence: 64,digunakan,,O
Sentence: 64,sebagai,,O
Sentence: 64,sumber,,O
Sentence: 64,dalam,,O
Sentence: 64,memperoleh,,O
Sentence: 64,informasi,,O
Sentence: 64,terkait,,O
Sentence: 64,kasus,,O
Sentence: 64,yang,,O
Sentence: 64,digunakan,,O
Sentence: 64,adalah,,O
Sentence: 64,situs,,O
Sentence: 64,Okezone.,,O
Sentence: 64,Selain,,O
Sentence: 64,itu,,O
Sentence: 64,",",,O
Sentence: 64,model,,O
Sentence: 64,CNNs-LSTM,,B-METODE
Sentence: 64,NER,,I-METODE
Sentence: 64,(,,O
Sentence: 64,NER,,O
Sentence: 64,utama,,O
Sentence: 64,),,O
Sentence: 64,telah,,O
Sentence: 64,dengan,,O
Sentence: 64,melakukan,,O
Sentence: 64,hyperparameters,,O
Sentence: 64,tuning,,O
Sentence: 64,pada,,O
Sentence: 64,proses,,O
Sentence: 64,pemodelannya.,,O
Sentence: 64,Model,,O
Sentence: 64,Bi-,,B-METODE
Sentence: 64,LSTMs-CRF,,I-METODE
Sentence: 64,NER,,I-METODE
Sentence: 64,(,,O
Sentence: 64,NER,,O
Sentence: 64,baseline,,O
Sentence: 64,),,O
Sentence: 64,yang,,O
Sentence: 64,dibangun,,O
Sentence: 64,dengan,,O
Sentence: 64,menggunakan,,O
Sentence: 64,framework,,O
Sentence: 64,Flair,,O
Sentence: 64,hanya,,O
Sentence: 64,mampu,,O
Sentence: 64,menghasilkan,,O
Sentence: 64,performa,,O
Sentence: 64,NER,,O
Sentence: 64,dengan,,O
Sentence: 64,nilai,,O
Sentence: 64,F1-score,,B-METODE
Sentence: 64,sebesar,,O
Sentence: 64,"69,67",,O
Sentence: 64,%,,O
Sentence: 64,.,,O
Sentence: 64,Performa,,O
Sentence: 64,tersebut,,O
Sentence: 64,jauh,,O
Sentence: 64,berada,,O
Sentence: 64,di,,O
Sentence: 64,",",,O
Sentence: 64,yaitu,,O
Sentence: 64,sebesar,,O
Sentence: 64,"82,54",,O
Sentence: 64,%,,O
Sentence: 64,.,,O
Sentence: 64,Dengan,,O
Sentence: 64,demikian,,O
Sentence: 64,",",,O
Sentence: 64,performa,,B-TEMUAN
Sentence: 64,model,,I-TEMUAN
Sentence: 64,NER,,I-TEMUAN
Sentence: 64,utama,,I-TEMUAN
Sentence: 64,mampu,,I-TEMUAN
Sentence: 64,melebihi,,I-TEMUAN
Sentence: 64,performa,,I-TEMUAN
Sentence: 64,model,,I-TEMUAN
Sentence: 64,NER,,I-TEMUAN
Sentence: 64,baseline,,I-TEMUAN
Sentence: 64,secara,,I-TEMUAN
Sentence: 64,signifikan.,,I-TEMUAN
Sentence: 64,dibangun,,I-TEMUAN
Sentence: 64,berhasil,,O
Sentence: 64,dan,,O
Sentence: 64,Berdasarkan,,O
Sentence: 64,kesimpulan,,O
Sentence: 64,dari,,O
Sentence: 64,hasil,,O
Sentence: 64,penelitian,,O
Sentence: 64,ini,,O
Sentence: 64,",",,O
Sentence: 65,",",,O
Sentence: 65,yaitu,,O
Sentence: 65,IndoBERT.,,O
Sentence: 65,topik,,O
Sentence: 65,menggunakan,,O
Sentence: 65,metode,,O
Sentence: 65,Latent,,O
Sentence: 65,Dirichlet,,O
Sentence: 65,Pemodelan,,O
Sentence: 65,Allocation,,O
Sentence: 65,(,,O
Sentence: 65,LDA,,O
Sentence: 65,),,O
Sentence: 65,.,,O
Sentence: 65,Berdasarkan,,O
Sentence: 65,hasil,,O
Sentence: 65,analisis,,O
Sentence: 65,sentimen,,O
Sentence: 65,selama,,O
Sentence: 65,periode,,O
Sentence: 65,2020,,O
Sentence: 65,-,,O
Sentence: 65,2022,,O
Sentence: 65,",",,O
Sentence: 65,tweet,,B-TEMUAN
Sentence: 65,terkait,,I-TEMUAN
Sentence: 65,data,,I-TEMUAN
Sentence: 65,BPS,,I-TEMUAN
Sentence: 65,lebih,,I-TEMUAN
Sentence: 65,banyak,,I-TEMUAN
Sentence: 65,mengandung,,I-TEMUAN
Sentence: 65,sentimen,,I-TEMUAN
Sentence: 65,yang,,I-TEMUAN
Sentence: 65,netral.,,I-TEMUAN
Sentence: 65,Sedangkan,,O
Sentence: 65,pada,,O
Sentence: 65,pemodelan,,O
Sentence: 65,topik,,O
Sentence: 65,",",,O
Sentence: 65,menghasilkan,,O
Sentence: 65,jumlah,,O
Sentence: 65,topik,,O
Sentence: 65,yang,,O
Sentence: 65,beragam,,O
Sentence: 65,tiap,,O
Sentence: 65,tahunnya.,,O
Sentence: 65,Pada,,O
Sentence: 65,tahun,,O
Sentence: 65,2020,,O
Sentence: 65,dan,,O
Sentence: 65,2021,,O
Sentence: 65,",",,O
Sentence: 65,topik,,O
Sentence: 65,yang,,O
Sentence: 65,paling,,O
Sentence: 65,sering,,O
Sentence: 65,dibicarakan,,O
Sentence: 65,sesuai,,O
Sentence: 65,2.,,O
Sentence: 65,Hasil,,O
Sentence: 65,analisis,,O
Sentence: 65,pemodelan,,O
Sentence: 65,sentimen,,O
Sentence: 65,menggunakan,,O
Sentence: 65,model,,O
Sentence: 65,IndoBERT,,O
Sentence: 65,dengan,,O
Sentence: 65,hyperparameter,,O
Sentence: 65,terpilih,,O
Sentence: 65,yaitu,,O
Sentence: 65,learning,,O
Sentence: 65,rate,,O
Sentence: 65,sebesar,,O
Sentence: 65,2e-5,,O
Sentence: 65,dan,,O
Sentence: 65,batch,,O
Sentence: 65,size,,O
Sentence: 65,sebanyak,,O
Sentence: 65,32,,O
Sentence: 65,",",,O
Sentence: 65,menunjukkan,,O
Sentence: 65,bahwa,,O
Sentence: 65,gambaran,,B-TEMUAN
Sentence: 65,respon,,I-TEMUAN
Sentence: 65,dan,,I-TEMUAN
Sentence: 65,opini,,I-TEMUAN
Sentence: 65,masyarakat,,I-TEMUAN
Sentence: 65,terkait,,I-TEMUAN
Sentence: 65,data,,I-TEMUAN
Sentence: 65,BPS,,I-TEMUAN
Sentence: 65,melalui,,I-TEMUAN
Sentence: 65,Twitter,,I-TEMUAN
Sentence: 65,selama,,I-TEMUAN
Sentence: 65,periode,,I-TEMUAN
Sentence: 65,2020-2022,,I-TEMUAN
Sentence: 65,",",,I-TEMUAN
Sentence: 65,mengandung,,I-TEMUAN
Sentence: 65,lebih,,I-TEMUAN
Sentence: 65,banyak,,I-TEMUAN
Sentence: 65,sentimen,,I-TEMUAN
Sentence: 65,netral,,I-TEMUAN
Sentence: 65,(,,I-TEMUAN
Sentence: 65,"86,1",,I-TEMUAN
Sentence: 65,%,,I-TEMUAN
Sentence: 65,),,I-TEMUAN
Sentence: 65,dibandingkan,,I-TEMUAN
Sentence: 65,dengan,,I-TEMUAN
Sentence: 65,sentimen,,I-TEMUAN
Sentence: 65,negatif,,I-TEMUAN
Sentence: 65,(,,I-TEMUAN
Sentence: 65,"7,4",,I-TEMUAN
Sentence: 65,%,,I-TEMUAN
Sentence: 65,),,I-TEMUAN
Sentence: 65,dan,,I-TEMUAN
Sentence: 65,positif,,I-TEMUAN
Sentence: 65,(,,I-TEMUAN
Sentence: 65,"6,5",,I-TEMUAN
Sentence: 65,%,,I-TEMUAN
Sentence: 65,),,I-TEMUAN
Sentence: 65,.,,O
Sentence: 65,Sentimen,,O
Sentence: 65,netral,,O
Sentence: 65,muncul,,O
Sentence: 65,lebih,,O
Sentence: 65,banyak,,O
Sentence: 65,karena,,O
Sentence: 65,sebagian,,O
Sentence: 65,besar,,O
Sentence: 65,tweet,,O
Sentence: 65,mengenai,,O
Sentence: 65,data,,O
Sentence: 65,BPS,,O
Sentence: 65,membahas,,O
Sentence: 65,tentang,,O
Sentence: 65,kegiatan,,O
Sentence: 65,pengumpulan,,O
Sentence: 65,data,,O
Sentence: 65,BPS,,O
Sentence: 65,dan,,O
Sentence: 65,hasil,,O
Sentence: 65,statistik,,O
Sentence: 65,data,,O
Sentence: 65,BPS.,,O
Sentence: 66,pencari,,O
Sentence: 66,kerja,,O
Sentence: 66,yaitu,,O
Sentence: 66,mereka,,O
Sentence: 66,melamar,,O
Sentence: 66,ke,,O
Sentence: 66,berbagai,,O
Sentence: 66,lowongan,,O
Sentence: 66,kerja,,O
Sentence: 66,tanpa,,O
Sentence: 66,benar-benar,,O
Sentence: 66,memperhatikan,,O
Sentence: 66,persyaratan,,O
Sentence: 66,yang,,O
Sentence: 66,dibutuhkan.,,O
Sentence: 66,Kondisi,,O
Sentence: 66,tersebut,,O
Sentence: 66,memperkecil,,O
Sentence: 66,peluang,,O
Sentence: 66,pencari,,O
Sentence: 66,kerja,,O
Sentence: 66,untuk,,O
Sentence: 66,diterima,,O
Sentence: 66,di,,O
Sentence: 66,pasar,,O
Sentence: 66,kerja.,,O
Sentence: 66,Penelitian,,O
Sentence: 66,ini,,O
Sentence: 66,dimaksudkan,,O
Sentence: 66,untuk,,O
Sentence: 66,mengidentifikasi,,B-TUJUAN
Sentence: 66,kebutuhan,,I-TUJUAN
Sentence: 66,kompetensi,,I-TUJUAN
Sentence: 66,informasi.,,I-TUJUAN
Sentence: 66,Penelitian,,O
Sentence: 66,pencari,,O
Sentence: 66,kerja,,O
Sentence: 66,di,,O
Sentence: 66,bidang,,O
Sentence: 66,dilakukan,,O
Sentence: 66,terhadap,,O
Sentence: 66,4009,,O
Sentence: 66,data,,O
Sentence: 66,lowongan,,O
Sentence: 66,kerja,,O
Sentence: 66,di,,O
Sentence: 66,situs,,O
Sentence: 66,JobStreet.,,O
Sentence: 66,Hasil,,O
Sentence: 66,penelitian,,O
Sentence: 66,menunjukkan,,O
Sentence: 66,terdapat,,B-TEMUAN
Sentence: 66,70,,I-TEMUAN
Sentence: 66,nama-nama,,I-TEMUAN
Sentence: 66,pekerjaan,,I-TEMUAN
Sentence: 66,yang,,I-TEMUAN
Sentence: 66,dapat,,I-TEMUAN
Sentence: 66,dikategorikan,,I-TEMUAN
Sentence: 66,menjadi,,I-TEMUAN
Sentence: 66,7,,I-TEMUAN
Sentence: 66,kategori,,I-TEMUAN
Sentence: 66,sesuai,,I-TEMUAN
Sentence: 66,kerangka,,I-TEMUAN
Sentence: 66,international,,I-TEMUAN
Sentence: 66,standard,,I-TEMUAN
Sentence: 66,classification,,I-TEMUAN
Sentence: 66,of,,I-TEMUAN
Sentence: 66,occupation,,I-TEMUAN
Sentence: 66,(,,I-TEMUAN
Sentence: 66,ISCO,,I-TEMUAN
Sentence: 66,),,I-TEMUAN
Sentence: 66,2008,,I-TEMUAN
Sentence: 66,",",,I-TEMUAN
Sentence: 66,dan,,I-TEMUAN
Sentence: 66,kompetensi-kompetensi,,I-TEMUAN
Sentence: 66,yang,,I-TEMUAN
Sentence: 66,dibutuhkan,,I-TEMUAN
Sentence: 66,di,,I-TEMUAN
Sentence: 66,tersebut,,I-TEMUAN
Sentence: 66,seperti,,I-TEMUAN
Sentence: 66,minimal,,I-TEMUAN
Sentence: 66,pendidikan,,I-TEMUAN
Sentence: 66,",",,I-TEMUAN
Sentence: 66,pekerjaan-pekerjaan,,I-TEMUAN
Sentence: 66,minimal,,I-TEMUAN
Sentence: 66,skills,,I-TEMUAN
Sentence: 66,",",,I-TEMUAN
Sentence: 66,dan,,I-TEMUAN
Sentence: 66,persyaratan,,I-TEMUAN
Sentence: 66,lainnya.,,I-TEMUAN
Sentence: 66,tahun,,O
Sentence: 66,pengalaman,,O
Sentence: 66,kerja,,O
Sentence: 66,",",,O
Sentence: 66,teknologi,,O
Sentence: 66,technical,,O
Sentence: 66,Kata,,O
Sentence: 66,Kunci—,,O
Sentence: 66,Kompetensi,,O
Sentence: 66,",",,O
Sentence: 66,Pencari,,O
Sentence: 66,Kerja,,O
Sentence: 66,",",,O
Sentence: 66,Teknologi,,O
Sentence: 66,Informasi,,O
Sentence: 66,",",,O
Sentence: 66,Web,,O
Sentence: 66,Scraping,,O
Sentence: 66,",",,O
Sentence: 66,JobStreet,,O
Sentence: 66,[SEP],,O
Sentence: 66,Penelitian,,O
Sentence: 66,ini,,O
Sentence: 66,berhasil,,O
Sentence: 66,mengidentifikasi,,B-TUJUAN
Sentence: 66,pekerjaan-,,I-TUJUAN
Sentence: 66,pekerjaan,,I-TUJUAN
Sentence: 66,di,,I-TUJUAN
Sentence: 66,bidang,,I-TUJUAN
Sentence: 66,teknologi,,I-TUJUAN
Sentence: 66,informasi,,I-TUJUAN
Sentence: 66,yang,,O
Sentence: 66,kemudian,,O
Sentence: 66,dikategorikan,,O
Sentence: 66,sesuai,,O
Sentence: 66,klasifikasi,,O
Sentence: 66,ISCO,,O
Sentence: 66,2008,,O
Sentence: 66,",",,O
Sentence: 66,serta,,O
Sentence: 66,penelitian,,O
Sentence: 66,juga,,O
Sentence: 66,berhasil,,O
Sentence: 66,mengidentifikasi,,O
Sentence: 66,kompetensi,,O
Sentence: 66,yang,,O
Sentence: 66,ini,,O
Sentence: 66,dibutuhkan,,O
Sentence: 66,di,,O
Sentence: 66,masing-masing,,O
Sentence: 66,pekerjaan,,O
Sentence: 66,tersebut,,O
Sentence: 66,",",,O
Sentence: 66,baik,,O
Sentence: 66,dari,,O
Sentence: 66,minmal,,O
Sentence: 66,pengalaman,,O
Sentence: 66,",",,O
Sentence: 66,pendidikan,,O
Sentence: 66,",",,O
Sentence: 66,technical,,O
Sentence: 67,merupakan,,O
Sentence: 67,noise,,O
Sentence: 67,dalam,,O
Sentence: 67,analisis,,O
Sentence: 67,sentimen.,,O
Sentence: 67,Mengambil,,O
Sentence: 67,studi,,O
Sentence: 67,kasus,,O
Sentence: 67,produk,,O
Sentence: 67,kosmetik,,O
Sentence: 67,lokal,,O
Sentence: 67,Avoskin,,O
Sentence: 67,dan,,O
Sentence: 67,Azarine,,O
Sentence: 67,",",,O
Sentence: 67,penelitian,,O
Sentence: 67,ini,,O
Sentence: 67,secara,,O
Sentence: 67,bertahap,,O
Sentence: 67,melakukan,,B-TUJUAN
Sentence: 67,analisis,,I-TUJUAN
Sentence: 67,jejaring,,I-TUJUAN
Sentence: 67,sosial,,I-TUJUAN
Sentence: 67,pada,,I-TUJUAN
Sentence: 67,kedua,,I-TUJUAN
Sentence: 67,merek,,I-TUJUAN
Sentence: 67,kosmetik,,I-TUJUAN
Sentence: 67,di,,I-TUJUAN
Sentence: 67,platform,,I-TUJUAN
Sentence: 67,Twitter,,I-TUJUAN
Sentence: 67,",",,O
Sentence: 67,kemudian,,O
Sentence: 67,mengklasifikasi,,O
Sentence: 67,akun,,O
Sentence: 67,dengan,,O
Sentence: 67,metode,,O
Sentence: 67,semi-supervised,,O
Sentence: 67,untuk,,O
Sentence: 67,memisahkan,,O
Sentence: 67,antara,,O
Sentence: 67,akun,,O
Sentence: 67,buzzer,,O
Sentence: 67,dan,,O
Sentence: 67,nonbuzzer,,O
Sentence: 67,",",,O
Sentence: 67,serta,,O
Sentence: 67,melakukan,,O
Sentence: 67,analisis,,O
Sentence: 67,sentimen.,,O
Sentence: 67,Dalam,,O
Sentence: 67,tahap,,O
Sentence: 67,deteksi,,O
Sentence: 67,buzzer,,O
Sentence: 67,"19,3",,B-TEMUAN
Sentence: 67,%,,I-TEMUAN
Sentence: 67,akun,,I-TEMUAN
Sentence: 67,dikategorikan,,I-TEMUAN
Sentence: 67,sebagai,,I-TEMUAN
Sentence: 67,buzzer.,,I-TEMUAN
Sentence: 67,Lalu,,O
Sentence: 67,hasil,,O
Sentence: 67,analisis,,O
Sentence: 67,sentimen,,O
Sentence: 67,menunjukkan,,O
Sentence: 67,bahwa,,O
Sentence: 67,kelas,,O
Sentence: 67,sentimen,,O
Sentence: 67,positif,,O
Sentence: 67,Avoskin,,O
Sentence: 67,dan,,O
Sentence: 67,Azarine,,O
Sentence: 67,memiliki,,O
Sentence: 67,persentase,,O
Sentence: 67,tertinggi,,O
Sentence: 67,baik,,O
Sentence: 67,pada,,O
Sentence: 67,analisis,,O
Sentence: 67,sentimen,,O
Sentence: 67,9,,O
Sentence: 67,Makalah,,O
Sentence: 67,Sidang,,O
Sentence: 67,Skripsi,,O
Sentence: 67,–,,O
Sentence: 67,Program,,O
Sentence: 67,Studi,,O
Sentence: 67,D-IV,,O
Sentence: 67,Komputasi,,O
Sentence: 67,Statistik,,O
Sentence: 67,2.,,O
Sentence: 67,Deteksi,,O
Sentence: 67,semi-,,O
Sentence: 67,buzzer,,O
Sentence: 67,menggunakan,,O
Sentence: 67,metode,,O
Sentence: 67,supervised,,O
Sentence: 67,menghasilkan,,O
Sentence: 67,bahwa,,O
Sentence: 67,"19,3",,B-TEMUAN
Sentence: 67,%,,I-TEMUAN
Sentence: 67,dari,,I-TEMUAN
Sentence: 67,keseluruhan,,I-TEMUAN
Sentence: 67,akun,,I-TEMUAN
Sentence: 67,atau,,I-TEMUAN
Sentence: 67,1.907,,I-TEMUAN
Sentence: 67,dari,,I-TEMUAN
Sentence: 67,9.844,,I-TEMUAN
Sentence: 67,akun,,I-TEMUAN
Sentence: 67,merupakan,,I-TEMUAN
Sentence: 67,akun,,I-TEMUAN
Sentence: 67,buzzer.,,I-TEMUAN
Sentence: 67,Dimana,,I-TEMUAN
Sentence: 67,tweet,,I-TEMUAN
Sentence: 67,yang,,I-TEMUAN
Sentence: 67,dihasilkan,,I-TEMUAN
Sentence: 67,oleh,,I-TEMUAN
Sentence: 67,buzzer,,I-TEMUAN
Sentence: 67,pada,,I-TEMUAN
Sentence: 67,merek,,I-TEMUAN
Sentence: 67,Avoskin,,I-TEMUAN
Sentence: 67,dan,,I-TEMUAN
Sentence: 67,Azarine,,I-TEMUAN
Sentence: 67,masing-masing,,I-TEMUAN
Sentence: 67,sebanyak,,I-TEMUAN
Sentence: 67,1.793,,I-TEMUAN
Sentence: 67,tweet,,I-TEMUAN
Sentence: 67,dan,,I-TEMUAN
Sentence: 67,1.785,,I-TEMUAN
Sentence: 67,tweet.,,I-TEMUAN
Sentence: 67,3.,,O
Sentence: 67,Hasil,,O
Sentence: 67,sentiment,,O
Sentence: 67,scoring,,O
Sentence: 67,melalui,,O
Sentence: 67,nilai,,O
Sentence: 67,polaritas,,O
Sentence: 67,VADER,,O
Sentence: 67,menunjukkan,,O
Sentence: 67,bahwa,,O
Sentence: 67,sentimen,,O
Sentence: 67,positif,,O
Sentence: 67,merupakan,,O
Sentence: 67,kelas,,O
Sentence: 67,sentimen,,O
Sentence: 67,dengan,,O
Sentence: 67,persentase,,O
Sentence: 67,tertinggi,,O
Sentence: 67,pada,,O
Sentence: 68,sulit,,O
Sentence: 68,untuk,,O
Sentence: 68,membaca,,O
Sentence: 68,keseluruhan,,O
Sentence: 68,infor-,,O
Sentence: 68,masi,,O
Sentence: 68,yang,,O
Sentence: 68,ada.,,O
Sentence: 68,Salah,,O
Sentence: 68,satu,,O
Sentence: 68,informasi,,O
Sentence: 68,yang,,O
Sentence: 68,akan,,O
Sentence: 68,terus,,O
Sentence: 68,meningkat,,O
Sentence: 68,setiap,,O
Sentence: 68,tahun,,O
Sentence: 68,adalah,,O
Sentence: 68,dokumen,,O
Sentence: 68,skripsi.,,O
Sentence: 68,Peningkatan,,O
Sentence: 68,ini,,O
Sentence: 68,dapat,,O
Sentence: 68,menyebabkan,,O
Sentence: 68,pemenuhan,,O
Sentence: 68,informasi,,O
Sentence: 68,skripsi,,O
Sentence: 68,yang,,O
Sentence: 68,sesuai,,O
Sentence: 68,ke-,,O
Sentence: 68,butuhan,,O
Sentence: 68,menjadi,,O
Sentence: 68,lama.,,O
Sentence: 68,Untuk,,O
Sentence: 68,itu,,O
Sentence: 68,",",,O
Sentence: 68,penelitian,,O
Sentence: 68,ini,,O
Sentence: 68,bertujuan,,O
Sentence: 68,membangun,,B-TUJUAN
Sentence: 68,model,,I-TUJUAN
Sentence: 68,yang,,I-TUJUAN
Sentence: 68,berguna,,I-TUJUAN
Sentence: 68,untuk,,I-TUJUAN
Sentence: 68,menyediakan,,I-TUJUAN
Sentence: 68,ringkasan,,I-TUJUAN
Sentence: 68,dari,,I-TUJUAN
Sentence: 68,dokumen,,I-TUJUAN
Sentence: 68,skripsi,,I-TUJUAN
Sentence: 68,dengan,,I-TUJUAN
Sentence: 68,melakukan,,I-TUJUAN
Sentence: 68,peringkasan,,I-TUJUAN
Sentence: 68,otomatis,,I-TUJUAN
Sentence: 68,secara,,I-TUJUAN
Sentence: 68,ekstraktif,,I-TUJUAN
Sentence: 68,pada,,I-TUJUAN
Sentence: 68,abstrak,,I-TUJUAN
Sentence: 68,skripsi.,,I-TUJUAN
Sentence: 68,Ringkasan,,O
Sentence: 68,ini,,O
Sentence: 68,dapat,,O
Sentence: 68,diaplikasikan,,O
Sentence: 68,sebagai,,O
Sentence: 68,snippet,,O
Sentence: 68,pada,,O
Sentence: 68,suatu,,O
Sentence: 68,mesin,,O
Sentence: 68,pencarian,,O
Sentence: 68,skripsi.,,O
Sentence: 68,Metode,,O
Sentence: 68,yang,,O
Sentence: 68,peneliti,,O
Sentence: 68,gunakan,,O
Sentence: 68,untuk,,O
Sentence: 68,membangun,,O
Sentence: 68,model,,O
Sentence: 68,per-,,O
Sentence: 68,ingkasan,,O
Sentence: 68,adalah,,O
Sentence: 68,metode,,B-METODE
Sentence: 68,unsupervised,,I-METODE
Sentence: 68,(,,I-METODE
Sentence: 68,Lead-3,,I-METODE
Sentence: 68,dan,,I-METODE
Sentence: 68,Textrank,,I-METODE
Sentence: 68,),,I-METODE
Sentence: 68,dan,,I-METODE
Sentence: 68,supervised,,I-METODE
Sentence: 68,(,,I-METODE
Sentence: 68,SVM,,I-METODE
Sentence: 68,dan,,I-METODE
Sentence: 68,SBERT,,I-METODE
Sentence: 68,),,I-METODE
Sentence: 68,.,,O
Sentence: 68,Selain,,O
Sentence: 68,membangun,,O
Sentence: 68,model,,O
Sentence: 68,",",,O
Sentence: 68,peneliti,,O
Sentence: 68,juga,,O
Sentence: 68,membangun,,O
Sentence: 68,dataset,,O
Sentence: 68,peringkasan,,O
Sentence: 68,teks,,O
Sentence: 68,berbahasa,,O
Sentence: 68,Indonesia,,O
Sentence: 68,yang,,O
Sentence: 68,terdiri,,O
Sentence: 68,dari,,O
Sentence: 68,abstrak,,O
Sentence: 68,skripsi,,O
Sentence: 68,dan,,O
Sentence: 68,ringkasannya,,O
Sentence: 68,dengan,,O
Sentence: 68,nilai,,O
Sentence: 68,inter-rater,,O
Sentence: 68,reliability,,O
Sentence: 68,sebesar,,O
Sentence: 68,0.801.,,O
Sentence: 68,Diperoleh,,B-TEMUAN
Sentence: 68,eval-,,I-TEMUAN
Sentence: 68,uasi,,I-TEMUAN
Sentence: 68,model,,I-TEMUAN
Sentence: 68,berdasarkan,,I-TEMUAN
Sentence: 68,nilai,,I-TEMUAN
Sentence: 68,ROUGE,,I-TEMUAN
Sentence: 68,yaitu,,I-TEMUAN
Sentence: 68,SBERT,,I-TEMUAN
Sentence: 68,meringkas,,I-TEMUAN
Sentence: 68,teks,,I-TEMUAN
Sentence: 68,lebih,,I-TEMUAN
Sentence: 68,baik,,I-TEMUAN
Sentence: 68,dengan,,I-TEMUAN
Sentence: 68,nilai,,I-TEMUAN
Sentence: 68,ROUGE-1,,I-TEMUAN
Sentence: 68,",",,I-TEMUAN
Sentence: 68,ROUGE-2,,I-TEMUAN
Sentence: 68,",",,I-TEMUAN
Sentence: 68,dan,,I-TEMUAN
Sentence: 68,ROUGE-,,I-TEMUAN
Sentence: 68,L,,I-TEMUAN
Sentence: 68,berturut-turut,,I-TEMUAN
Sentence: 68,0.545,,I-TEMUAN
Sentence: 68,",",,I-TEMUAN
Sentence: 68,0.433,,I-TEMUAN
Sentence: 68,",",,I-TEMUAN
Sentence: 68,dan,,I-TEMUAN
Sentence: 68,0.474.,,I-TEMUAN
Sentence: 68,Selain,,O
Sentence: 68,itu,,O
Sentence: 68,",",,O
Sentence: 68,berdasarkan,,O
Sentence: 68,human,,O
Sentence: 68,evaluation,,O
Sentence: 68,",",,O
Sentence: 68,SBERT,,O
Sentence: 68,menghasilkan,,O
Sentence: 68,skor,,O
Sentence: 68,tertinggi,,O
Sentence: 68,pada,,O
Sentence: 68,ketiga,,O
Sentence: 68,dimensi,,O
Sentence: 68,kualitas,,O
Sentence: 68,yaitu,,O
Sentence: 68,focus,,O
Sentence: 68,",",,O
Sentence: 68,structure,,O
Sentence: 68,and,,O
Sentence: 68,coherence,,O
Sentence: 68,",",,O
Sentence: 68,dan,,O
Sentence: 68,referential,,O
Sentence: 68,clarity.,,O
Sentence: 68,Kata,,O
Sentence: 68,Kunci—Peringkasan,,O
Sentence: 68,teks,,O
Sentence: 68,",",,O
Sentence: 68,Ekstraktif,,O
Sentence: 68,",",,O
Sentence: 68,SBERT,,O
Sentence: 68,",",,O
Sentence: 68,NLP,,O
Sentence: 68,[SEP],,O
Sentence: 68,Berdasarkan,,O
Sentence: 68,penelitian,,O
Sentence: 68,yang,,O
Sentence: 68,telah,,O
Sentence: 69,satu,,O
Sentence: 69,bentuk,,O
Sentence: 69,yang,,O
Sentence: 69,cyberbullying,,O
Sentence: 69,yang,,O
Sentence: 69,paling,,O
Sentence: 69,sering,,O
Sentence: 69,ditemukan,,O
Sentence: 69,dalam,,O
Sentence: 69,platform,,O
Sentence: 69,twitter,,O
Sentence: 69,adalah,,O
Sentence: 69,flaming.,,O
Sentence: 69,Penggunaan,,O
Sentence: 69,kata-kata,,O
Sentence: 69,kasar,,O
Sentence: 69,dalam,,O
Sentence: 69,interaksi,,O
Sentence: 69,sering,,O
Sentence: 69,ditemukan,,O
Sentence: 69,sehari-hari,,O
Sentence: 69,dalam,,O
Sentence: 69,twitter.,,O
Sentence: 69,Dengan,,O
Sentence: 69,maraknya,,O
Sentence: 69,ditemukan,,O
Sentence: 69,bentuk-bentuk,,O
Sentence: 69,flaming,,O
Sentence: 69,dalam,,O
Sentence: 69,platform,,O
Sentence: 69,twitter,,O
Sentence: 69,",",,O
Sentence: 69,ingin,,O
Sentence: 69,membangun,,B-TUJUAN
Sentence: 69,sebuah,,I-TUJUAN
